BMG_ID,Occupancy,Household Ownership,Landlord Type,Green Energy,Eco Type,Gas Supply,Smart Meter,Meter Reading Frequency,Primary Heating,EV,Property Type,Number of bedrooms,Main Heating System,Water Heating System,Appliances,Number of Appliances
956652068,2.0,Rent,Council,No,No,Mains,Both,Do not read,Gas boiler,No,Semi detached,4.0,Programmer/timer,Electric immersion heater,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Electric hob, Electric oven, Fridge-freezer, Fridge, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, PC/laptop, Handheld devices, Vacuum cleaner, Bath, Hair drier",16
956652397,2.0,Mortgage,Unknown,No,No,Mains,No,Asked to by provider,Gas boiler,No,Detached,4.0,Programmer/timer,Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, PC/laptop, Plug in electric heater, Vacuum cleaner, Bath, Power shower, Hair drier",18
956652421,1.0,Rent,Housing association,No,Unknown,Mains,No,Electricity bills,Gas boiler,No,Semi detached,5.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Coffee-maker, Standalone washing machine, Dishwasher, Electric hob, Electric oven, Microwave, Plug in electric heater, Bath, Shower",9
956652458,1.0,Mortgage,Unknown,No,No,Mains,Both,Electricity bills,Gas boiler,No,Semi detached,3.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Plug in electric heater, Vacuum cleaner, Bath, Hair drier",14
956652503,1.0,Mortgage,Unknown,No,Unsure,Mains,No,Regularly,Gas boiler,No,Terraced,3.0,Room thermostats,Gas or oil direct heating,"Standalone washing machine, Dishwasher, Electric hob, Gas oven, Fridge-freezer, Fridge, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Handheld devices, Vacuum cleaner, Bath, Shower, Hair drier",16
956659216,1.0,Own,Unknown,No,No,Mains,Both,Regularly,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Gas hob, Gas oven, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), PC/laptop, Handheld devices, Dehumidifier, Vacuum cleaner, Bath, Hair drier",18
956659245,1.0,Rent,Private landlord,Unknown,No,Mains,No,Regularly,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat",Gas or oil direct heating,"Dishwasher, Electric oven, Gas hob, Fridge-freezer, Fridge, Standalone freezer, Toaster, Kettle, Microwave, Air conditioning unit, Bath, Power shower",12
956659294,1.0,Mortgage,Unknown,Unknown,Unknown,Mains,No,When billed,Gas boiler,No,Semi detached,3.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Standalone freezer, Kettle, Microwave, TV with a screen more than 21 inches, PC/laptop, Handheld devices, Plug in electric heater, Vacuum cleaner, Bath, Shower, Hair drier",17
956659341,2.0,Mortgage,Unknown,Unknown,No,Mains,No,Asked to by provider,Gas boiler,No,Detached,2.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone washing machine, Dishwasher, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Mobile phones, PC/laptop, Handheld devices, Vacuum cleaner, Bath, Shower, Hair drier",16
956659343,2.0,Mortgage,Unknown,No,No,Mains,Smart electricity meter,When billed,Gas boiler,No,Semi detached,3.0,Thermostatic radiator valves,Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Gas hob, Gas oven, Fridge-freezer, Toaster, Kettle, Microwave, Games console, PC/laptop, Vacuum cleaner, Bath, Shower, Hair drier",15
956659459,1.0,Rent,Housing association,No,No,Mains,No,Regularly,Gas boiler,No,Semi detached,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Electric hob, Electric oven, Fridge, Standalone freezer, Toaster, Kettle, Microwave, Vacuum cleaner, Bath, Power shower, Hair drier",14
956659754,2.0,Mortgage,Unknown,No,No,Mains,Both,Do not read,Gas boiler,No,Semi detached,3.0,"Programmer/timer, Thermostatic radiator valves",Gas or oil direct heating,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, PC/laptop, Vacuum cleaner, Bath, Shower",14
956659895,2.0,Mortgage,Unknown,No,No,Mains,Both,Regularly,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Gas hob, Gas oven, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, Mobile phones, PC/laptop, Handheld devices, Dehumidifier, Vacuum cleaner, Bath, Power shower, Hair drier",20
956659914,1.0,Mortgage,Unknown,No,No,Mains,No,Asked to by provider,Gas boiler,No,Semi detached,3.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves","Gas, oil or solid fuel","Coffee-maker, Standalone washing machine, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, Games console, Handheld devices, Vacuum cleaner, Bath, Power shower, Hair drier",14
956659939,2.0,Rent,Council,Yes,No,Mains,Smart electricity meter,Electricity bills,Gas boiler,No,Semi detached,2.0,Programmer/timer,"Gas or oil direct heating, Solar heating","Standalone tumble dryer, Standalone washing machine, Electric oven, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, Mobile phones, PC/laptop, Vacuum cleaner, Power shower, Hair drier",13
956659948,2.0,Own,Unknown,Yes,Economy 7,Mains,Smart gas meter,Do not read,Gas boiler,No,Semi detached,4.0,"Programmer/timer, Room thermostats, Thermostatic radiator valves",Gas or oil direct heating,"Standalone washing machine, Electric oven, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Vacuum cleaner, Bath, Hair drier",12
956659953,2.0,Rent,Housing association,No,No,Mains,Both,Asked to by provider,Gas boiler,No,Terraced,3.0,Programmer/timer,Gas or oil direct heating,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Electric hob, Electric oven, Fridge-freezer, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Games console, Mobile phones, PC/laptop, Vacuum cleaner, Bath, Hair drier",17
956659954,1.0,Mortgage,Unknown,Unknown,No,Mains,No,Asked to by provider,Gas boiler,No,Detached,3.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone washing machine, Electric hob, Electric oven, Fridge-freezer, Fridge, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, PC/laptop, Vacuum cleaner, Power shower, Hair drier",15
956660011,1.0,Mortgage,Unknown,No,No,Mains,No,Electricity bills,Gas boiler,No,Detached,5.0,Programmer/timer,Gas or oil direct heating,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric hob, Toaster, Microwave, Bath, Hair drier",9
956660136,2.0,Rent,Private landlord,Unknown,Unsure,Mains,No,Asked to by provider,Gas boiler,,,,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Gas hob, Gas oven, Fridge-freezer, Standalone freezer, Toaster, Kettle, Microwave, DVD player/Personal Video Recorder (PVR), Games console, PC/laptop, Vacuum cleaner, Bath, Shower",17
956660152,1.0,Rent,Housing association,Yes,Unknown,Mains,No,Regularly,Gas boiler,No,Flat,2.0,Thermostatic radiator valves,Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, DVD player/Personal Video Recorder (PVR), PC/laptop, Vacuum cleaner, Bath, Power shower",13
956660215,2.0,Mortgage,Unknown,No,No,Mains,No,Regularly,Gas boiler,No,Semi detached,4.0,"Programmer/timer, Thermostatic radiator valves","Gas, oil or solid fuel","Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Gas hob, Fridge-freezer, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Cooling fans, Plug in electric heater, Vacuum cleaner, Bath",16
956660243,1.0,Rent,Private landlord,No,No,No,No,Regularly,Electric Heater,No,Semi detached,1.0,Programmer/timer,Electric immersion heater,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Games console, PC/laptop, Cooling fans, Dehumidifier, Vacuum cleaner, Bath, Power shower, Electric blanket, Hair drier",20
956660256,2.0,Mortgage,Unknown,Unknown,No,Mains,No,Electricity bills,Gas boiler,No,Detached,4.0,Single house thermostat,Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Gas hob, Gas oven, Fridge-freezer, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, Mobile phones, PC/laptop, Handheld devices, Vacuum cleaner, Bath, Shower, Hair drier",21
956660268,1.0,Mortgage,Unknown,No,No,Mains,Both,When billed,Gas boiler,No,Detached,3.0,"Programmer/timer, Room thermostats",Gas or oil direct heating,"Coffee-maker, Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas oven, Fridge, Standalone freezer, Toaster, Microwave, Games console, Vacuum cleaner, Hair drier",13
956660367,2.0,Mortgage,Unknown,No,No,Mains,No,Asked to by provider,Gas boiler,No,Detached,4.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves","Gas, oil or solid fuel","Coffee-maker, Standalone washing machine, Dishwasher, Electric hob, Electric oven, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Mobile phones, PC/laptop, Handheld devices, Hair drier",15
956660693,2.0,Mortgage,Unknown,Unknown,No,Mains,No,Do not read,Gas boiler,No,Terraced,3.0,"Programmer/timer, Thermostatic radiator valves",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Gas hob, Gas oven, Fridge, Standalone freezer, Toaster, Kettle, Microwave, Games console, PC/laptop, Handheld devices, Vacuum cleaner, Bath, Shower, Hair drier",17
956660697,1.0,,Unknown,,,,,,,,,,Unknown,Unknown,Unknown,0
956660765,1.0,Mortgage,Unknown,No,Unknown,Mains,Both,Do not read,Gas boiler,No,Terraced,2.0,"Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Coffee-maker, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, Handheld devices, Vacuum cleaner, Bath, Power shower, Electric blanket, Hair drier",18
956660842,1.0,Own,Unknown,No,Unsure,Mains,Smart electricity meter,Electricity bills,Electric Heater,No,Semi detached,4.0,Programmer/timer,Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Electric oven, Fridge-freezer, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, DVD player/Personal Video Recorder (PVR), Games console, PC/laptop, Handheld devices, Vacuum cleaner, Bath, Power shower, Hair drier",17
956660872,1.0,Own,Unknown,Unknown,No,Mains,No,Asked to by provider,Gas boiler,No,Detached,3.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Games console, Handheld devices, Plug in electric heater, Shower",14
956660892,1.0,Mortgage,Unknown,No,Unsure,Mains,Unknown,Regularly,Other,No,Detached,4.0,Programmer/timer,Electric immersion heater,"Standalone tumble dryer, Standalone washing machine, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Vacuum cleaner, Bath, Shower, Hair drier",11
956661199,1.0,Own,Unknown,Unknown,No,Mains,No,When billed,Gas boiler,No,Semi detached,3.0,Room thermostats,Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Handheld devices, Plug in electric heater, Vacuum cleaner, Bath, Hair drier",15
956661244,2.0,Own,Unknown,Unknown,Unknown,Unknown,No,When billed,Gas boiler,No,Semi detached,5.0,"Programmer/timer, Room thermostats, Thermostatic radiator valves",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Gas hob, Gas oven, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Vacuum cleaner, Bath, Shower, Hair drier",14
956661279,2.0,Mortgage,Unknown,Unknown,Unknown,Mains,No,Regularly,Gas boiler,No,Semi detached,3.0,Programmer/timer,Gas or oil direct heating,"Combined washing machine and tumble dryer, Electric oven, Gas hob, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, DVD player/Personal Video Recorder (PVR), Mobile phones, PC/laptop, Handheld devices, Dehumidifier, Plug in electric heater, Vacuum cleaner, Power shower, Hair drier",17
956661293,2.0,Own,Unknown,No,No,Mains,Both,Unknown,Gas boiler,No,Semi detached,4.0,"Programmer/timer, Thermostatic radiator valves",Unknown,"Combined washing machine and tumble dryer, Dishwasher, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, Games console, Vacuum cleaner, Bath, Shower",11
956661319,1.0,Own,Unknown,No,No,Mains,No,When billed,Gas boiler,No,Detached,11.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric oven, Gas hob, Toaster, Kettle, Microwave, DVD player/Personal Video Recorder (PVR), Games console, Handheld devices, Plug in electric heater, Vacuum cleaner, Power shower",14
956661583,2.0,Own,Unknown,No,No,Mains,No,Asked to by provider,Gas boiler,No,Detached,3.0,"Programmer/timer, Single house thermostat, Thermostatic radiator valves",Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Dishwasher, Electric hob, Electric oven, Fridge, Standalone freezer, Toaster, Kettle, Microwave, TV with a screen more than 21 inches, Handheld devices, Vacuum cleaner, Bath, Shower",15
956661601,2.0,Rent,Housing association,Unknown,Unsure,Mains,No,Electricity bills,Gas boiler,No,Detached,2.0,"Single house thermostat, Thermostatic radiator valves",Electric immersion heater,"Standalone tumble dryer, Standalone washing machine, Gas hob, Gas oven, Fridge, Standalone freezer, Kettle, Microwave, DVD player/Personal Video Recorder (PVR), Handheld devices, Cooling fans, Vacuum cleaner, Bath, Shower, Hair drier",15
956661722,2.0,Mortgage,Unknown,Unknown,Unknown,Mains,No,Asked to by provider,Gas boiler,No,Terraced,3.0,Programmer/timer,Gas or oil direct heating,"Standalone tumble dryer, Standalone washing machine, Gas hob, Fridge-freezer, Standalone freezer, Toaster, Microwave, DVD player/Personal Video Recorder (PVR), PC/laptop, Handheld devices, Vacuum cleaner, Bath, Shower, Hair drier",14
956661788,2.0,Rent,Council,Unknown,No,Mains,No,Electricity bills,Gas boiler,No,Semi detached,3.0,Programmer/timer,Unknown,"Standalone tumble dryer, Standalone washing machine, Electric hob, Electric oven, Fridge-freezer, Toaster, Kettle, Microwave, TV with a screen less than 21 inches, Cooling fans, Vacuum cleaner, Bath, Power shower, Hair drier",14
